rn1qkb1r/pbp2p1p/1p2p1p1/3pP3/3PnP2/2PB4/PP1BQ1PP/RN2K1NR w KQkq - 1 9	241
R7/1k6/1p6/8/P7/1K6/8/4b3 w - - 5 59	491
r3qr1k/1pp1b1p1/p1np3p/4p3/P3P3/2PQ1N1b/1P3PP1/R1B1RBK1 b - - 2 17	579
4rrk1/3q1p2/p3b3/1p1p2bP/2pP4/P3PR1P/1PQ1N1B1/R6K b - - 0 26	174
8/8/1R6/4k3/rp2P2p/1p1K3P/3P4/8 b - - 7 51	20
2kr1b1r/1bqnppp1/pp3n1p/2pp1P2/3P4/P1NNP3/1PP1B1PP/R1BQ1RK1 w - - 5 12	188
r2qr1k1/5ppp/p1pp1nb1/6B1/Np2PP2/1P1Q3P/1PP3P1/R3R1K1 b - - 1 18	-479
6k1/ppp3pp/3p4/6N1/6r1/1P1P4/1PP4P/2B4K b - - 0 26	-34
r3kb2/1b3p2/p2q1p2/Q1p1p2p/2PP3P/P2P4/1B6/2KB2R1 w q - 4 27	430
7r/8/p1pk4/1p6/8/1N1N4/2K4p/7R w - - 3 54	262
6k1/5pp1/2PB4/q2pP2p/p2Q4/P5PP/5P1K/1r6 w - - 2 37	0
r1r5/3nk3/5p1p/pR4p1/N2Pp1P1/R1P1P1KP/8/8 b - - 11 49	-414
r1b2k1r/ppb1nppp/8/1B1pp3/P7/2N5/1P3KPP/R1B3NR w - - 2 17	-32
3rk2r/1p3ppp/p1b1pn2/P7/P1P2B2/8/4BPPP/R3K2R b KQk - 2 22	162
2r2rk1/1b2bppp/p2q4/1p2p2n/1P2Pn2/PN3Q2/1B1N1PPP/1B1R1RK1 w - - 2 21	516
6k1/p3q3/1pp4Q/4n1P1/4P3/P3PBK1/4P3/8 b - - 5 49	-321
2r3k1/p2nqpp1/2r1b3/b6p/5P1P/1PN1P1P1/PB2Q1B1/2R3KR b - - 0 29	419
8/4k3/8/3K1p1p/3N4/3N4/3n1P2/8 b - - 3 57	-342
8/1R4p1/6p1/6K1/2r3P1/8/p7/k7 b - - 1 72	579
4n3/pp4kp/4B3/2RPK3/8/8/P7/6r1 w - - 4 44	16
n7/4K1k1/5N2/6Pp/8/8/5P2/8 b - - 0 49	-37
5rk1/2p1qpp1/2P1b2p/8/3p4/Pp1P2PP/1Q2PPB1/4R1K1 b - - 1 27	555
r3b1k1/pp2Rpp1/5n1p/8/3N4/7P/PPB3P1/6K1 b - - 3 24	456
8/5p2/1k6/7R/7P/p3P1P1/r4P2/6K1 w - - 7 36	3
3r3k/1p4p1/1q3p1p/p6P/P3PPP1/2PQ4/3p3K/3R4 w - - 1 30	-576
5k2/1p3r2/1bp1r3/p3Pp2/3q1Q2/P1N3Rp/1P5P/5R1K w - - 1 37	-390
4k3/6p1/p6p/1p6/2pP4/P1P5/4q1PP/1Q5K b - - 2 53	93
8/7p/8/1k3p2/6p1/B5P1/2K2b1P/8 w - - 1 45	-555
4rrk1/5p1p/p1Nq1np1/1p1P4/8/bB1R3P/2R2PP1/Q5K1 b - - 1 27	402
8/1p2pk1p/8/p1P1r1p1/PP1R4/7P/5PP1/6K1 w - - 0 35	156
5rk1/3r1pp1/1p4qp/p3N3/PbB1P3/4Q2P/1P3PP1/R5K1 b - - 1 25	-455
r1b2rk1/p1p1qppp/1p6/3Pn3/5N2/1Q2P3/PP1K1PPP/R4B1R b - - 2 13	181
r2r2k1/1pqn1pbp/3p2p1/pN2p3/P1P1P3/Q3BP2/1P2B1PP/3R3K b - - 11 21	109
3k4/8/2KPp3/5p2/8/6p1/6B1/8 w - - 1 59	41
8/5pk1/b5p1/N2P3p/2p5/b5PP/2R2PBK/4r3 b - - 4 42	28
8/1p4pk/3R4/P4q1p/P1p1p1r1/6N1/4QP2/6K1 w - - 4 49	70
2rr2k1/5bp1/p1n2p2/7P/3pqBPR/1P3N2/P2QPPK1/2R5 w - - 1 31	536
2r5/1k5p/p7/1p3N2/2br4/2R4P/1P3PP1/2R3K1 b - - 1 31	-46
5k2/5p1p/p3r3/1pp2Q2/4P3/1P1K2P1/PpP2PqP/1R6 b - - 4 32	-350
8/8/5k2/5Pp1/4P1Pp/8/5K2/8 b - - 3 74	-48
1k6/4R3/3n1P2/4N3/p7/8/1r6/5K2 w - - 7 62	37
8/5k2/1n2b1pP/1p6/p7/2r2P2/6P1/1KB1R3 w - - 0 54	-191
r1q2r2/pbp1bk1p/1p2p3/4P3/2p1p1Q1/1P2P3/PBPR1PPP/R4K2 w - - 6 18	-384
r2qr1k1/4ppbp/2p1b1p1/p1Pp4/P2P1B2/RQP2N1P/5PP1/4R1K1 w - - 0 18	418
r1q2rk1/p1Qnbp2/2p1pn1p/3pBbp1/2PP4/2N3P1/PP1NPPBP/2R2RK1 b - - 3 14	-244
6k1/7R/6p1/4K2p/7P/8/8/5r2 w - - 5 100	-3
8/1k3n2/1P6/8/5K2/p7/P7/8 w - - 26 72	-2
1k6/1bq1rn2/1p1b1p1p/pPp2PpP/P1PpP1P1/3N4/3BR1Q1/2R3K1 b - - 2 34	350
5b1k/8/2Qp2p1/2P2q2/3p2Pp/3r1P2/5B2/4R1K1 b - - 0 38	140
r1r3k1/2n1bppp/q1P1p3/p3P3/1pRN4/1P2B3/2Q2PPP/5RK1 b - - 2 25	87
r2r2k1/1p3pp1/2n1bq1b/p1n1p2p/2P1P3/PP1p1NPP/3N1P2/1RBQRBK1 w - - 0 25	-590
6kr/2q2pp1/p3r1p1/1pnQn1P1/5B1P/P1P2P1R/2P5/1K1R1B2 b - - 1 25	-55
7k/1p1pb2p/7P/1Np5/1nP2r2/1P3P2/r2P3R/3R1BK1 w - - 1 33	100
r5k1/5rp1/2p1p3/pp1qQ1Rp/3P1n2/P2B3P/1PP2P2/2KR4 b - - 5 24	59
4r1k1/pp3rpp/2p1qb2/2PnNR2/1P1PQ3/P3P2P/3B2P1/R5K1 b - - 2 23	-337
5k1r/1K3p2/8/8/6Q1/8/8/8 b - - 99 161	0
5r1k/2R4P/4p3/8/1p2B3/1Pb5/P5K1/8 b - - 7 60	-410
r1k2qr1/2pbn2p/pp2p2p/3pNp2/3P1Pn1/2NB2P1/PPPQ1P2/2K1R2R b - - 4 19	-333
6r1/1pk5/8/7p/2P2p2/1P1p2rP/P2R3K/5R2 b - - 2 44	422
r2qr1k1/1p3pbp/2pp2p1/5b2/p1PP1Q2/4PB1P/PP1B1PP1/1R1R2K1 w - - 4 17	451
4rk2/3n1p2/2q3pN/Bpp1p3/2b1P3/6RP/3Q1PP1/6K1 w - - 4 39	-259
8/8/6Kp/p6P/1k3P2/8/8/8 b - - 1 53	4
r2qk2r/ppp2pbp/3pb1p1/2n1n3/2P5/2N1P2P/PP1B1PP1/2RQKBNR w Kkq - 5 12	-477
3rr3/5pkp/q3b1p1/1p2R3/3R1Q2/PPP2P2/B5PP/6K1 b - - 3 33	-59
2r5/5kp1/1R2b3/6p1/2P5/1KB5/P4P2/8 w - - 8 52	450
r2q1rk1/p1pnbpp1/b4n1p/1N6/P1pPp2B/4P2P/1P3PP1/RN1QKB1R b KQ - 0 12	203
1k2r3/2p1P2p/1pq3p1/p7/2N1Rp2/1P5P/5PP1/4R1K1 b - - 0 34	471
rn2kb1r/pp2pppp/3p4/8/2Pp4/1P2q3/PB4PP/RN1Q1KNR b kq - 4 11	142
3r2k1/Qp4p1/2pP4/5p1p/1P3P2/P1K1R3/q5PP/8 b - - 2 35	24
r4k2/2q2n2/p1p4r/2N1p2p/2Pp1pbP/1R1P1QP1/P2N1P2/5RK1 w - - 4 25	315
6k1/P3p3/1BB1b3/4p3/8/r7/8/5K2 b - - 2 45	-7
7r/1pNk4/1Pb3p1/3p1p2/1n1P1P1p/2R1P2K/4B2P/8 b - - 13 48	-405
6k1/p4ppp/8/3p4/pP2r3/2PKB3/5PPP/6N1 b - - 0 31	-552
8/pk6/2p3P1/7B/2r5/8/7K/5R2 b - - 1 42	-317
1R3K2/5P1k/7p/8/5P2/8/1p2r3/8 b - - 1 75	-249
3r2k1/3P1pp1/7p/2N5/5P2/7b/5P1P/3R3K w - - 1 36	100
r5k1/p1n1r2p/P2pq3/RB1b2p1/3P2N1/1PP1p2P/6P1/2BQ2K1 b - - 1 29	545
8/p3Q2q/5pk1/1p6/8/6P1/6K1/8 w - - 7 60	-14
2rqk2r/6b1/p5p1/1p2pp2/2PpP3/1P1K2Pp/PB1P1P1N/R2Q3R w k - 0 26	452
8/p7/1ppnk3/3pN1pP/3P2P1/7K/PP6/8 b - - 3 42	-53
5r1k/6bp/3R1np1/2qnp3/2N5/PB3PR1/KQ5P/8 w - - 3 35	-38
8/8/8/4K3/5P1r/1k6/8/8 b - - 2 98	2
6k1/3nQ1p1/bp3p2/3p4/p1rP2q1/P1n1B2N/5PBK/2R5 b - - 4 35	-301
1r1q1rk1/5pp1/pb5p/3pp3/1P2b3/NB3N1P/1P3PP1/R1BQ2K1 w - - 0 24	214
r1bqk2r/1pp3bp/2np2p1/p1n1pp2/2P5/P1NPPN2/1PQ2PPP/1RB1KB1R b Kkq - 1 11	373
3rk2r/1p3pp1/2p2n2/p7/P2Np1np/1P2P1NB/1BP5/R6K w k - 0 23	-419
1r5r/1b1knp2/p1npp1p1/2p4p/1pP1PP1P/1P1PN1P1/qb1QN1BK/1R3R2 b - - 0 18	-52
3b1rbk/1p4p1/p7/6pP/1P3pP1/2P2K2/1P3P2/3RR3 w - - 1 37	-403
5r2/1p3kp1/p1p5/2Pp3p/1P3pr1/8/1P1KN1PR/4R3 b - - 1 33	77
1k1r1b1r/1ppq1b2/2n2p2/1BPpp1p1/3P2P1/P3PN1p/3N1PP1/2RQ1RK1 w - - 0 21	438
3rr1b1/N1Q3bk/1p4pp/P5q1/8/B3PP1P/5K2/1R1R1N2 b - - 1 42	-454
8/8/1p2nb2/p3k3/P1R5/B7/2K5/8 w - - 10 69	37
8/8/5kp1/5p1p/B4P2/p5PP/2K5/6b1 b - - 0 51	140
r5k1/3q1p2/pp1brn1Q/2pb4/8/3P1NP1/PP3PBP/R4RK1 w - - 2 21	-368
r4rk1/2q1bppp/1n1p1n2/NN1Pp3/8/4B2P/1PP2PP1/R2Q1RK1 b - - 1 18	-585
r5qk/ppp1n1p1/2np3p/1N5P/4Q3/1P1B4/1PP2rP1/1K1R3R b - - 4 18	-213
rnbqk2r/2p1ppbp/p4np1/3p4/PP1P4/2N2NP1/4PPBP/R1BQK2R w KQkq - 0 9	319
r5k1/1R3ppp/p3r3/2ppPb2/8/2P1KN2/P4PPP/7R b - - 3 22	-18
4r1k1/5pp1/1p5p/2p1qP1P/p1P1b1p1/P3Q3/1P1R2P1/2K2R2 b - - 4 36	-203
3q2k1/1pr2pp1/2n4p/1r1b4/p1NP4/P1RQ1BP1/1P5P/3R2K1 w - - 7 32	-272
8/3rq2k/1p4p1/p1pr1pPp/4p3/PP1PP1P1/2QR1P2/3R2K1 b - - 4 48	63
rn2k2r/1pp2ppp/p4n2/b2p4/2pP4/P2bP1P1/1P1NNPBP/R1B1R1K1 b kq - 8 12	544
r4k1r/3R1p2/4pb2/p4p1p/Pp1P3P/1N3KP1/1P2RP2/8 b - - 9 27	-512
2rk3r/pb3p1p/1p1qpbpB/1B6/3p1P2/P2Q3P/1PPR2P1/5RK1 b - - 4 19	356
8/8/3r3P/3k2K1/8/3P4/8/8 b - - 0 58	8
1b1B1r2/6k1/RP4pp/2P5/1P1p1P2/3P1b2/8/1K6 w - - 2 46	-483
8/p7/8/2PN1p2/2k1n2P/6P1/3p4/3K4 w - - 1 57	-7
8/2R2p2/p1P1pk1p/6pP/2KP2P1/8/8/1r6 w - - 0 53	75
r1b2k1r/p4p1p/2q2p2/1pb5/8/5B2/PP3PPP/R2QR1K1 b - - 2 18	41
4k3/1p1r4/2p4R/4b1B1/PP2P3/3r1P2/5P2/1RK5 b - - 3 35	559
8/1R1b1k2/Q1n4p/P2p1pp1/3P4/2P1qP1P/6P1/7K b - - 5 35	-55
r2q2k1/1ppn2pp/4p3/p4r1b/3P3b/PP2Pp1B/1BPNQ3/2KR3R w - - 0 18	596
5k2/5p2/b5p1/P1p2pPp/1r1r1P1P/2KP4/4BR2/R7 b - - 0 34	449
r4k2/pp1nqp1r/6p1/1B6/3PN3/Pp3QP1/5PK1/4R3 w - - 3 32	-388
8/p7/5p2/1pkP2p1/4K1Np/1Pb4P/P7/8 b - - 1 43	474
1r1q1rk1/p3bp2/5np1/1Np1p2p/4P1bP/3PBBQ1/PPP3P1/2KR3R w - - 2 16	358
4r1k1/7p/2r1p1pP/1p1n1pP1/pP1P1P2/2P5/3B4/1KR1R3 w - - 1 42	-244
r6r/1ppb1kpp/n2q1n2/Q3p3/4P3/2N5/PPP2PPP/R1B1K1NR w KQ - 1 11	-504
8/8/1p5p/1P2KP2/2kN2P1/b7/8/8 w - - 2 66	568
r5k1/5pp1/4p2p/3n4/p2P2nP/Q2NP1P1/R4PK1/3q1N2 w - - 11 34	-25
b5k1/2q1br1p/3p2p1/3pn1PB/1p1NP2P/4B3/1PP2P2/3QK2R w K - 0 20	555
8/1ppk4/5p2/p5p1/P1P2pP1/P2r3B/5PK1/R7 b - - 4 31	-384
6k1/P2K4/3Q2p1/7p/7P/3q4/8/8 b - - 2 90	-372
2r3k1/5pp1/p2q3p/1p1n1N2/8/4P2P/Q4PP1/R5K1 b - - 2 29	485
Q6R/5r2/3p2kp/5p1p/8/2q1P1P1/5PK1/8 w - - 8 47	144
4rk2/p2q4/1pR1b1Q1/4p3/2P1P1P1/P7/4B1P1/4K3 w - - 2 32	72
3rr3/2p2pk1/1p4pp/nP6/8/2P1pNP1/R3PP1P/5RK1 b - - 1 23	521
1r3rk1/5pbp/p3P1p1/P2R2N1/2B5/1p6/1P2QPPq/5K2 w - - 1 31	-164
2kr1bnr/1p1qpp1p/p1n3p1/1BpP4/2P1p3/8/PP3PPP/RNBQK2R w KQ - 0 10	127
r1bq1k2/2n1bpp1/2p4r/p1PpP3/P3pP1p/Q1N1P2P/1P1NB1P1/R4RK1 w - - 0 22	86
r1br2k1/pp3pp1/2n1p2p/b2p1q2/3P4/P1N1PNR1/1P2BP1P/2RQK3 w - - 7 18	-492
8/1p3pk1/6p1/2r5/r4PK1/7R/5R2/3R4 w - - 2 63	398
3R4/3Np3/4kpp1/2Bp3p/3nr2P/6P1/8/5K2 b - - 2 48	334
3r4/p5bk/1p3pp1/5q1p/P1p4P/1n2BPP1/1QR2P1K/5B2 b - - 6 35	39
2r2r1k/p2qb2P/5p2/6P1/3p4/3QPb2/RB1P1P2/1N2K1R1 w - - 1 23	433
r3qrk1/p2pn1bp/1pp1ppp1/3P3n/2P4B/P1NB1P2/1PQ2P2/2KR3R w - - 1 17	-464
8/3r2k1/6p1/7p/4K2P/p1b3P1/BrR1RP2/8 w - - 2 41	-14
5k2/p4p2/3N1n1p/1R6/5P2/6P1/4PK1P/r7 b - - 14 37	-593
2r2r2/2k3pp/bpnq1p2/p1n1pPP1/3pP2P/3P1Q2/PP1B1R2/1R2NBK1 w - - 7 24	183
3r2k1/2pN1pq1/1pP1p1pp/r7/3PQ2b/pP3R2/P4PP1/4RK2 b - - 2 24	192
2r3k1/1p2q1n1/p1nbpQB1/3p2Pp/P2P4/2P5/1P3PK1/2B1R3 w - - 2 31	-503
3r1rk1/1p4bp/p3bpp1/P1PqP3/1P3PnQ/3p1N2/3B2BP/R4RK1 b - - 1 21	407
8/8/1p6/p2N2k1/2P3b1/1P1rp3/P7/4R1K1 b - - 1 62	16
2r5/p4p1p/p2k2p1/1r1npP2/4P2P/P7/1PP2P2/3RK1R1 w - - 1 22	-185
8/1p2r3/p1p2kp1/P1P1N2b/3P1p1p/2P1qP1P/2Q2RK1/8 w - - 7 47	437
8/1p3p1k/2p5/4q2n/4P1Q1/4PB2/8/5K2 b - - 2 52	253
4r2r/1kpp1ppp/1p3q1n/8/QP1n4/6P1/P2NPP1P/1R3KNR w - - 1 16	-447
8/8/5qP1/7P/8/5PR1/4k3/6K1 b - - 0 66	-56
5r2/bp4pk/7p/3b4/3N2nP/P1B2N2/1P3PP1/3R2K1 w - - 1 47	543
7k/PR6/7p/2N5/3b2PK/6P1/7P/5q2 b - - 6 61	-22
8/pp1k3p/3p4/4r3/5PP1/2PKB2P/PP6/8 b - - 0 32	-273
5rr1/2kbb3/1pp1p3/3pP3/1P3P1p/P3PR1B/1B5K/6R1 w - - 1 30	-80
r1b3kr/pp2qpp1/2PN4/7p/3Q4/6P1/P4PBP/2R3K1 b - - 0 22	-415
3n2k1/2p2pp1/1p1q3p/p3r2b/P1P5/3PP2P/RQ2BPK1/3R4 w - - 1 31	345
2kr3r/p2q2p1/1p1b1n2/1Pp4p/P1P3b1/1Q4P1/1B2NPB1/R3R1K1 b - - 0 22	-356
4k2r/1Rp1npp1/3p1n1p/r3p3/2P5/P1NP1NP1/4PP1P/R5K1 b k - 1 18	-342
r2r3k/2n5/5np1/pppPRp1p/2P2p1P/P1N3P1/1P1N2K1/1R6 w - - 2 37	141
8/6pp/8/3R4/4P2k/3pr2P/8/3K4 w - - 1 46	-218
4k2r/1p3pp1/p1r2q2/4n3/3QPP2/1P2N2b/P5B1/3R1RK1 b k - 0 25	-453
4R3/1r6/2pB1bpk/p1P5/4N1p1/P3Pr2/2P2PK1/8 b - - 1 40	-220
6b1/6p1/5p2/n3p2P/Bp1kP1P1/pP3P2/P2K4/2N5 b - - 16 53	-543
3r4/ppnk1p2/6p1/3n3p/P1BP3P/1P4P1/5P2/B1R2K2 b - - 6 33	-592
1r2r1k1/5pp1/p4q2/3Qn1p1/P3RNP1/4B3/5P2/4RK2 b - - 3 37	-306
2r2r2/4ppkp/p1bn2p1/1pp5/PqB1PP2/1P1P3P/3NQ1PK/2R2R2 w - - 0 25	-158
8/pp4p1/3n1n1k/P3q2P/1PP2R2/4P2Q/5P2/5K2 b - - 0 48	-345
2rq2k1/5pp1/3r3p/2p5/Rn5P/2Q2NP1/1P2PP2/2R3K1 b - - 3 25	-395
1rr3k1/5p2/6pp/Q1p1q3/2P5/1BnRP2P/P4PP1/5RK1 b - - 7 28	-539
r5k1/5pp1/2pq4/r2p1bP1/1p1P1N1P/1Q2PP2/PP2R1K1/R7 b - - 7 27	-579
br2nrk1/q3pp1p/3p2p1/PppPP3/3n2NN/P1Q3P1/2P2P1P/2KRR2B w - - 4 16	2
4B3/8/8/8/4k3/2p1P1P1/1r3P1P/5K2 b - - 1 37	373
5nk1/8/1p3Pp1/p2p3r/P4QR1/2q2P2/3NK3/8 w - - 1 42	-497
r2r3k/1b4pp/3q4/pR1n4/Pp1B1p1P/1Q6/4PPB1/2R3K1 b - - 1 30	-407
r3kb1r/pp1n1ppp/1qp1p3/3P2B1/3P4/4PP2/PP3P1P/R1Q1KB1R b KQkq - 0 11	501
r4r1k/p5pp/n1p3q1/1p1npbN1/4N3/P5PP/1Q2PPB1/2R2RK1 w - - 1 24	315
8/8/1p6/4p3/1k4Pp/5Q2/1r2q1PK/1R6 b - - 4 53	-358
6k1/1q3p2/1P4p1/3p3p/1Rp1n2P/4P1P1/2Q1NPK1/r7 b - - 5 30	305
r1q5/7k/1p1N2p1/2r1p2p/7P/4PpP1/1Q6/3R1BK1 b - - 6 38	-206
4rrk1/1p2qnnp/2p1bbp1/p3pp2/2PP4/1PN1P2P/P1BQN1P1/3RBRK1 w - - 0 21	96
r5k1/5p1p/4p1p1/pQ1p2q1/PpnP4/1N5P/1P3PP1/4R1K1 w - - 8 31	-569
Q7/2r3p1/p3pk1p/2q2b1B/P5P1/7P/5P2/3R2K1 b - - 0 37	-427
3r4/1p3pNQ/1n1k4/1P2N3/8/1q2P2P/5PP1/2n3K1 w - - 2 33	-363
4r1k1/p4pbp/6p1/3B2B1/2Pp2P1/Q2n3P/6K1/1q4NR w - - 2 26	-320
8/8/p6P/P2k1b2/5P2/2p1KN2/8/8 b - - 2 53	-312
2rqk2r/pp1nnpp1/3bb2p/2p1p3/1PPpP3/P2P1NP1/2QB1PBP/RN3RK1 w k - 0 12	-300
3N4/6pp/4p3/5p2/3P1n1k/4KP2/5P1P/8 b - - 8 39	415
2kr3r/bp4pp/p4p2/5b2/P1pP1P2/2B1P1P1/2P3P1/RNR3K1 b - - 0 20	-229
r1bq1rk1/1p3pbp/p1n1p1p1/2p3Pn/3P1P2/1PN2Q2/PBPP3P/R3KBNR w KQ - 3 12	-468
r3r3/1b6/p4k2/2bP4/2p4P/2N5/PP3PP1/R3R1K1 b - - 2 33	104
2r3k1/1b1q1rp1/pp2pp1p/6b1/3Pp1P1/P1N1P1B1/1P2QP2/1KR4R w - - 0 24	-513
8/p7/1p6/4r1P1/4p1R1/2k1K3/8/8 w - - 7 57	12
4r1k1/p1rnnppp/2p1p3/Np1q4/1P1P4/P6P/1B2QPP1/2R1R1K1 w - - 1 30	-329
3bk3/6pp/1r4n1/np6/3PPpP1/P6P/4KP2/1RBR4 b - - 6 33	-339
6r1/R5pk/2R4p/1p5P/8/prP3PK/8/8 b - - 3 44	7
r3bb2/1k6/4R1pp/3PP3/4P2P/8/5B2/6K1 b - - 2 45	7
7k/2p5/p2p2q1/3np1B1/pP6/P2P1P1p/6rN/2Q3RK b - - 2 36	-274
6k1/1p2npp1/7p/P1N1PP2/2bB4/b7/6PP/5BK1 b - - 6 42	-54
5k2/4R2p/r3b1p1/P4p2/2p5/2n1P2P/1rBN1PPK/2R5 w - - 5 30	175
r2qk3/pp1n1pb1/2p3p1/4p1N1/3Pp3/P7/1PPBQP2/2K4R w q - 0 19	451
1r2r1k1/p4pp1/4b3/3pP1RP/8/q1P5/P2Q1P2/KB1R4 b - - 1 29	-396
2krr3/ppq2ppp/2p2n2/8/2n1PN1P/PbN2Q2/1P2BPP1/R1R3K1 b - - 1 19	385
r4rk1/4pp2/B1Q3pq/P6p/1p3P1P/4bKP1/1B2P3/3R4 b - - 2 27	-503
7K/8/7P/p6R/2k1p3/8/6r1/8 b - - 10 69	15
8/1p6/2p4B/8/6kn/1PP5/5K1P/8 b - - 1 35	-517
5q1k/4b3/4Q2p/4p1pP/2B1K1P1/4P3/5P2/8 b - - 29 81	-331
8/2p3p1/2Pk4/p6p/4p2P/PP6/4K1P1/8 w - - 2 42	-459
5rkr/3nbqp1/ppp5/3n4/P1NPR2p/1Q3P1P/1PPB2P1/4R1K1 b - - 1 25	465
4r1k1/pqp2pp1/n3rn2/Bp4Rp/2p1PQ2/5P2/PP2B1PP/2K4R b - - 4 22	-61
5rk1/1pq1bppp/4pn2/2Pp4/1P6/2r1P3/3NBPPP/R2QK2R w K - 3 21	318
1r4k1/p5pp/2p5/4n3/Pb1R4/1N6/1P4rP/2K2B1R b - - 2 24	578
6k1/3b2p1/8/4RP2/7K/8/8/8 w - - 2 64	430
1k6/ppp4Q/8/7p/PP4b1/6q1/5R2/2R2K2 b - - 8 35	0
b1rq1rk1/3p4/ppnPp3/2p4p/1nP3p1/1P4P1/PB1P1PBN/2RQ1RK1 w - - 1 18	299
3rk3/2q1bp2/pp2pnr1/2pPn3/P1P3pp/2N1P1P1/1B1NQP1P/R2R2K1 w - - 1 23	-124
6k1/5p2/6pp/P2n4/6K1/1P3P1P/6P1/8 b - - 0 40	276
5q2/p3Rp1k/b1r2Ppp/4B3/QPr5/7P/5K2/4R3 b - - 0 37	170
3R4/1pR3pk/p6p/6P1/1P4K1/7r/6b1/8 b - - 2 45	72
1r2b3/1pp3pk/p6p/2P2p2/1P1R1N1P/P7/5PP1/2K5 w - - 1 32	368
5rk1/1ppbn1pp/1r1p3q/p1nPpp1P/2P5/PP2PN2/1Q2BPP1/2KRB2R w - - 5 20	-366
8/4rk2/3n4/R3R3/P1pP1P1p/P4P1P/6r1/2K5 b - - 3 42	251
8/8/8/7p/4p3/4K3/2k5/8 b - - 2 89	2
8/2B5/8/K2k1p2/8/P1n3P1/8/8 w - - 15 75	26
4b3/p3k1q1/1p1p1p2/8/3PPQPP/5R2/Pn5K/8 b - - 4 39	-456
r5r1/1b1kbp1p/4p2P/1P1pP1p1/p7/P3B1P1/1P3PB1/R3R1K1 b - - 2 22	-417
3r3k/1pqb1R2/2p3pp/p3b3/P3P2N/1BP4P/6P1/3R3K b - - 5 31	18
4k3/p5p1/4ppp1/8/P1p1P3/6P1/KP4P1/8 w - - 0 36	-498
8/6p1/p1rB2pp/2Pp4/4b1k1/1P2K1P1/5R2/8 w - - 11 46	135
rn1qkbnr/5ppp/2p1p3/p1pp1b2/Q2P4/4PN2/PP2BPPP/RNB2RK1 b kq - 1 8	320
8/8/8/3R2pp/1R4nk/3p4/2r5/3K4 b - - 3 62	65
rr4k1/4q1b1/2Q1b1Pp/2p1p3/2PpPp2/3P4/PP3PP1/R2BNK1R b - - 13 37	-5
r1b1knr1/pp3p1p/nq2p3/1Nbp2P1/8/1P2PPQ1/PBP4P/2KR1BNR b q - 3 16	-483
8/p7/3bk3/1p3p2/3B1P1q/1P2PN1P/P2p2P1/5RK1 b - - 1 36	-367
6k1/1p1R1rb1/1pn5/6p1/1r2p3/PP2P1P1/2B2P1P/3R2K1 b - - 0 29	-233
1q2rrk1/1p1b1pbp/p2p4/4P3/2N2Q2/P5RP/4B1P1/3R2K1 b - - 1 29	-478
1k6/6p1/2Q5/Pp3q2/2pK4/2P5/1P6/8 w - - 12 68	4
3R1bk1/4r3/R6p/5P2/6n1/8/5P2/6K1 w - - 1 48	4
8/R4p1n/3k4/p2p1PP1/1p1Pp3/1P2P3/P2KB1rr/4R3 w - - 3 46	-112
8/8/k4p2/p6p/6PP/8/8/5K2 w - - 1 63	50
6r1/8/4R3/P6K/2k1pB2/8/6r1/3R4 b - - 6 77	-547
8/5pk1/8/3N1K2/P5P1/3r4/3p4/6R1 w - - 2 55	30
2r3k1/3b1p2/4n1p1/1p1p4/1P3PP1/qnB1R2N/5K1P/1B1Q4 b - - 1 38	61
8/2k2p2/6p1/1P1p3p/3P1K1P/1Pr1P1P1/2p1P3/2R5 w - - 5 53	275
q3r3/P5k1/1Q2n1p1/3p1b2/3P2p1/R7/5P2/2R3K1 w - - 2 48	264
2r3k1/3n4/b3pr1p/2pp4/5B2/P5P1/6BP/2RR2K1 b - - 1 29	589
1nbkr3/r4pp1/3p3q/2pP3p/N7/1PQ5/1KP2P1P/3R1B1R w - - 0 24	293
rnb2rk1/ppp2ppp/5b2/3q4/4PB2/3P1N2/PP4PP/R2QKB1R b - - 0 11	319
6k1/p4p1p/1pB2np1/2bP4/3r1P2/5KP1/P6P/3Q4 w - - 6 35	27
8/q3pk1p/6p1/2r3n1/pQpR2p1/6P1/1PR2P1P/6K1 w - - 2 32	394
8/8/2Pk4/3P1p1p/3R2pP/2r5/8/6K1 b - - 4 67	43
6k1/6p1/5p1p/P1pp1Q2/4n3/3qP3/6PK/5R2 b - - 3 55	-447
8/8/1k1P3p/1B2p2P/4b1p1/8/5P1K/8 w - - 32 79	44
3rkb1r/pp3pp1/1qb1p2p/3nP2P/3P1Q1R/3B1N2/PP3PP1/R1B3K1 w k - 2 19	412
8/8/r5P1/2kp4/6R1/pp2P3/8/K7 b - - 1 62	204
1k1r1R2/8/2bq4/3p1B2/2p5/4P1QP/1p3P2/1K6 b - - 5 36	-221
8/7p/4kBpb/4P3/1r2N3/5P2/3PK3/8 w - - 9 58	-562
3r4/1p1P1k2/p7/PBpq2p1/7Q/7P/1P6/2K5 w - - 0 37	3
r1b1r1k1/p3n1pp/1q1Q1p1P/b1np4/4PB2/p4P2/NPP1N1P1/2KR1B1R w - - 0 18	334
8/1p3p2/1P1Rrkp1/8/p6p/P1r1PP1P/4K1P1/5R2 w - - 2 42	-283
2rb2k1/6pp/2q1pp2/1p1b2P1/3PpP1P/4P3/1P1BBRK1/4Q3 w - - 11 23	127
